"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"43",6252520,"EQUIPOS Y SISTEMAS HIDRAULICOS SA DE CV","EQUIPOS Y SISTEMAS HIDRAULICOS SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","AGUASCALIENTES PONIENTE","AVENIDA","ANTIGUO CAMINO A SAN IGNACIO","CALLE","MAR DE LAS ANTILLAS","CALLE","MAR MEDITERRÁNEO",NA,"SN",NA,NA,NA,NA,"FRACCIONAMIENTO","LAS BRISA",NA,NA,NA,20010,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","198A","056",NA,NA,NA,"Fijo",21.90159417,-102.29241278,"JULIO 2010"
"44",6798179,"ESPECIALISTAS AGRÍCOLAS DE CALVILLO","ESPEC AGRIC DE CALV SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas",NA,"RODOLFO LANDEROS GALLEGOS","NINGUNO","MANZANA 800","NINGUNO","MANZANA 800","NINGUNO","MANZANA 800",920,NA,NA,NA,NA,NA,"COLONIA","LOS ARQUITOS",NA,NA,NA,20830,"01","AGUASCALIENTES","003","Calvillo","0395","Monte de Huma","0064","800","014959564618","LOZANO6627@HOTMAIL.COM",NA,"Fijo",21.87181815,-102.68613534,"NOVIEMBRE 2017"
"45",6731392,"EUROEQUIPOS DE AGUASCALIENTES SA DE CV","EUROEQUIPOS DE AGUASCALIENTES SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","PROLONGACIÓN","GENERAL IGNACIO ZARAGOZA","PROLONGACIÓN","SILOS","CALLE","POTREROS","CALLE","TRAPICHE",3913,NA,NA,NA,NA,NA,"FRACCIONAMIENTO","VALLE DE LAS TROJES",NA,NA,"7",20115,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2386","010",NA,NA,NA,"Fijo",21.92695773,-102.30492129,"OCTUBRE 2016"
"46",6731260,"FELVA","FELVA SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","UNIVERSIDAD",NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",907,NA,NA,NA,NA,NA,"COLONIA","SANTA ANITA",NA,NA,NA,20400,"01","AGUASCALIENTES","007","Rincón de Romos","0277","Blanca Lucía","0044","800",NA,NA,NA,"Fijo",22.22350645,-102.31113603,"OCTUBRE 2016"
"47",21862,"FERTILIZANTES","FERQUIAGRO, S.A. C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","AVENIDA","UNIVERSIDAD","CALLE","5 DE MAYO","CALLE","CHAVEÑO",NA,"16 DE SEPTIEMBRE",0,"SN",NA,NA,NA,NA,"COLONIA","MAGISTERIAL",NA,NA,NA,20400,"01","AGUASCALIENTES","007","Rincón de Romos","0001","Rincón de Romos","0237","014","4659510872","FERQUIAGRO@FERQUIAGRO.COM.MX","WWW.FERQUIAGRO.COM.MX","Fijo",22.2236227,-102.31407071,"JULIO 2010"
"48",49778,"FERTILIZANTES MULTIAGRO",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","VIÑEDOS CARIÑAN","CALLE","INDEPENDENCIA","CARRETERA","PANAMERICANA","CALLE","VIÑEDOS VIDES",120,NA,NA,NA,NA,NA,NA,"VIÑEDOS SAN MARCOS",NA,NA,NA,20908,"01","AGUASCALIENTES","005","Jesús María","0458","San Marcos (Central de Abastos) [Viñedos]","0035","030","4492511520",NA,NA,"Fijo",21.96951612,-102.29044231,"DICIEMBRE 2014"
"49",6731262,"FERTIPEG S DE RL DE CV","FERTIPEG S DE RL DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CARRETERA","CARRETERA ESTATAL 22 RINCÓN DE ROMOS - TEPEZALA KILÓMETRO 1",NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",NA,"SN",NA,NA,NA,NA,"COLONIA","ALAMEDA",NA,NA,NA,20400,"01","AGUASCALIENTES","007","Rincón de Romos","0451","Rincón de Romos","0044","800",NA,NA,NA,"Fijo",22.22393025,-102.30765454,"OCTUBRE 2016"
"50",16787,"FILTER DE AGUASCALIENTES",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","NORBERTO GÓMEZ HORNEDO","CALLE","GENERAL IGNACIO ZARAGOZA","CALLE","SAUCE","PRIVADA","NINGUNO",406,NA,NA,NA,NA,NA,"FRACCIONAMIENTO","EL SOL",NA,"PLAZA ZARAGOZA",NA,20030,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","0500","032","44991889207","VICTOR.ROCHA@PRODIGY.NET.MX",NA,"Fijo",21.8925361,-102.29629273,"JULIO 2010"
"51",32523,"GREEN HOUSE",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","CONVENCIÓN DE 1914 SUR","CALLE","REPÚBLICA DEL SALVADOR","CALLE","REPÚBLICA DE NICARAGUA","CALLE","MANAGUA",901,NA,NA,NA,NA,NA,"FRACCIONAMIENTO","SANTA ELENA",NA,NA,NA,20230,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","0835","034","4491406780","GREENHOUSE.LUIS@HOTMAIL.COM","WWW.GREENHOUSEECOTECNOLOGIAS.COM.MX","Fijo",21.86728415,-102.30428839,"DICIEMBRE 2014"
"52",22119,"GRUPO AGRO INDUSTRIA QUIROZ, S.P.R. DE RL","GRUPO AGRO INDUSTRIAL QUIROZ, S.P.R. DE R.L.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","DOLORES HIDALGO","AVENIDA","UNIVERSIDAD","CALLE","EMILIANO ZAPATA","CALLE","MÉXICO",704,NA,NA,NA,NA,NA,"COLONIA","SANTA ANITA",NA,NA,NA,20400,"01","AGUASCALIENTES","007","Rincón de Romos","0001","Rincón de Romos","0063","041","4658511450",NA,NA,"Fijo",22.22448615,-102.31847716,"JULIO 2010"
"53",6731418,"INNOMAQ SA DE CV","INNOMAQ SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","6 a 10 personas","CARRETERA","CARRETERA FEDERAL LIBRE 45 AGUASCALIENTES-ENCANACION DE DÍAZ KILÓMETRO 122","CARRETERA","ENRIQUE OLIVARES SANTANA","AVENIDA","MAHATMA GANDHI",NA,"NINGUNO",122,NA,NA,NA,NA,NA,"COLONIA","SAN FRANCISCO DEL ARENA",NA,NA,NA,20280,"01","AGUASCALIENTES","001","Aguascalientes","2154","Prohico","1138","800",NA,NA,NA,"Fijo",21.82322591,-102.28729222,"OCTUBRE 2016"
"54",34546,"INNOVACIÓN HIDRÁULICA DE MÉXICO","INNOVACIÓN HIDRÁULICA DE MÉXICO, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","CONVENCIÓN DE 1914 SUR","AVENIDA","HÉROE DE NACOZARI SUR","CALLE","CRUCITAS","AVENIDA","AYUNTAMIENTO",1209,"A",NA,NA,NA,NA,"COLONIA","OJO DE AGUA",NA,NA,NA,20260,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2117","025","4499182347","NORA.MIRELES@VIGAFERRETERA.COM",NA,"Fijo",21.86663051,-102.28125481,"DICIEMBRE 2014"
"55",6726624,"IRRIDELCO MEXICO, S.A. DE C.V.","IRRIDELCO MEXICO, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","JOSEFA ORTIZ DE DOMÍNGUEZ","CALLE","NINGUNO","AVENIDA","JESÚS MACÍAS RANGEL","CALLE","ALDAMA",449,NA,NA,NA,NA,NA,"BARRIO","EL RODEO",NA,NA,NA,20700,"01","AGUASCALIENTES","002","Asientos","0059","Villa Juárez","0086","007","014461200727","VENTA.VILLAJUAREZ@IRRIDELCO.MC","WWW.IRRIDELCO.COM.MX","Fijo",22.09913856,-102.06488675,"ENERO 2016"
"56",37752,"IRRIGACIÓN Y SERVICIOS AGRÍCOLA",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","ARROYO DE LAS CULEBRAS","CALLE","ARROYO GRANDE","CALLE","ARROYO GRANDE",801,"B",NA,NA,NA,NA,"COLONIA","LOS ARROYITOS",NA,NA,NA,20900,"01","AGUASCALIENTES","005","Jesús María","0001","Jesús María","0158","011","4499651018",NA,NA,"Fijo",21.96824986,-102.34127169,"DICIEMBRE 2014"
"57",752,"JARCIERÍA DON JOSÉ",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","JESÚS GÓMEZ PORTUGAL","CALLE","IGNACIO LÓPEZ RAYÓN","CALLE","LIBERTAD","CALLE","ZARAGOZA",304,"A",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,20800,"01","AGUASCALIENTES","003","Calvillo","0001","Calvillo","0204","015","4959560528",NA,NA,"Fijo",21.8459729,-102.71562742,"JULIO 2010"
"58",222,"JARCIERÍA VALDIVIA",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","FRANCISCO JAVIER MINA","CALLE","VICENTE GUERRERO","CALLE","HERMANOS GALEANA",302,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,20800,"01","AGUASCALIENTES","003","Calvillo","0001","Calvillo","0187","016",NA,NA,NA,"Fijo",21.84627283,-102.72087269,"JULIO 2010"
"59",16908,"JARCIERÍA VILLALOBOS","IGNACIO VILLALOBOS, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","5 DE MAYO","CALLE","BENJAMÍN DE LA MORA","CALLE","SAN IGNACIO","CALLE","VALLADOLID",560,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,20000,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","0500","022","4499152108",NA,NA,"Fijo",21.88746872,-102.29672981,"JULIO 2010"
"60",6791106,"JONH DEERE","AGRICOLA LA BARCA SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","AVENIDA","SIGLO XXI","AVENIDA","SAN GERONIMO","AVENIDA","ARELLANO","AVENIDA","PLAZUELA O",2502,NA,NA,NA,NA,NA,"COLONIA","VILLA DE NUESTRA SEÑORA DE LA ASUNCIÓN",NA,NA,NA,20126,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2314","033",NA,NA,NA,"Fijo",21.88437875,-102.25033031,"MARZO 2017"
"61",171,"JUNTA DE SANIDAD VEGETAL",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","PLAZA PRINCIPAL","CALLE","IGNACIO ALLENDE","CALLE","CENTENARIO","CALLE","HERMANOS GALEANA",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,20800,"01","AGUASCALIENTES","003","Calvillo","0001","Calvillo","0187","003","4959561416","JLSVCALVILLO@LIVE.COM.MX",NA,"Fijo",21.8467361,-102.71889392,"JULIO 2010"
"62",6281591,"MADERO EQUIPO DE ORDEÑO SA DE CV","MADERO EQUIPOS DE ORDEÑO SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","AVENIDA","CONVENCIÓN DE 1914 NORTE","AVENIDA","VÍCTOR M. DÍAZ MACÍAS","BOULEVARD","A ZACATECAS","CALLE","18 DE MARZO",131,NA,NA,NA,NA,NA,"COLONIA","CIRCUNVALACIÓN NORTE",NA,NA,NA,20020,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","198A","021",NA,NA,NA,"Fijo",21.90022867,-102.29462631,"JULIO 2010"
"63",26178,"MANGRA MÉXICO","MANGRA MEXICO, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","CARRETERA","NINGUNO",NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",212,NA,"212",NA,NA,NA,"CORREDOR INDUSTRIAL","PARQUE INDUSTRIAL CHICHIMECO","PARQUE INDUSTRIAL","CHICHIMECO","212",20900,"01","AGUASCALIENTES","005","Jesús María","7025","Localidad económica","0016","800",NA,"MANGRAMEXICO@MANGRASA.COM",NA,"Fijo",21.9896646,-102.3403471,"JULIO 2010"
"64",6252463,"MAQUINARIA AGRICOLA DE AGUASCALIENTES SA DE CV","MAQUINARIA AGRICOLA DE AGUASCALIENTES SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","BOULEVARD","JOSÉ MARÍA CHÁVEZ","BOULEVARD","CONVENCIÓN DE 1914 SUR","AVENIDA","AGUASCALIENTES SUR","AVENIDA","MAHATMA GANDHI",1317,NA,NA,NA,NA,NA,"FRACCIONAMIENTO","JARDINES DE LA ASUNCIÓN",NA,NA,NA,20270,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","0869","031",NA,NA,NA,"Fijo",21.86429159,-102.29416194,"JULIO 2010"
"65",6252628,"MAQUINARIA AGRICOLA DE AGUSCALIENTES","MAQUINARIA AGRICOLA DE AGUASCALIENTES SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","BOULEVARD","A ZACATECAS",NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",825,"C",NA,NA,NA,NA,"COLONIA","TROJES DE ALONSO",NA,NA,NA,20116,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","0229","016",NA,NA,NA,"Fijo",21.91988766,-102.2919812,"JULIO 2010"
"66",51248,"MCCORMICK","EUROEQUIPOS AGROINDUSTRIALES, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","AVENIDA","CONVENCIÓN DE 1914 NORTE","CALLE","DOCTOR ISIDRO CALERA","CALLE","GENERAL MIGUEL BARRAGÁN","CALLE","ALFREDO LEWIS",2305,NA,NA,NA,NA,NA,"COLONIA","GREMIAL",NA,NA,NA,20030,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","0375","021","4499141000","AGUERREROP@PRODIGY.NET.MX","WWW.EUROEQUIPOS.COM.MX","Fijo",21.90062634,-102.29203129,"JULIO 2010"
"67",49753,"MEZFERTRADE, S.A. DE C.V.","MEZFERTRADE, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","VIÑEDOS SANTA ELENA","CALLE","INDEPENDENCIA","CALLE","VIÑEDOS SAN FELIPE","CALLE","VIÑEDOS RIVIER",115,NA,NA,NA,NA,NA,NA,"VIÑEDOS SAN MARCOS",NA,NA,NA,20908,"01","AGUASCALIENTES","005","Jesús María","0458","San Marcos (Central de Abastos) [Viñedos]","0035","007",NA,NA,NA,"Fijo",21.97197927,-102.29056433,"DICIEMBRE 2014"
"68",6281579,"MITAS","MITAS S DE RLDE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","UNIVERSIDAD","AVENIDA","AGUASCALIENTES NORTE","CALLE","SIERRA DE LA CANELA","CALLE","MONTE EVEREST",1001,NA,"TORRE PLAZA BOSQUES","5",NA,NA,"FRACCIONAMIENTO","BOSQUES DEL PRADO",NA,NA,NA,20120,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2259","019",NA,NA,NA,"Fijo",21.9168055,-102.3136454,"JULIO 2010"
"69",36134,"OFICINAS DE COMERCIAL AGRÍCOLA DE AGUASCALIENTES",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","LICENCIADO BENITO JUÁREZ","CALLE","GUZMÁN","CALLE","5 DE MAYO","CALLE","JARDÍN DE ZARAGOZA",473,NA,NA,NA,1,NA,"COLONIA","CENTRO",NA,NA,NA,20000,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","0515","022","4499156925",NA,NA,"Fijo",21.88654884,-102.29694956,"DICIEMBRE 2014"
"70",6765773,"ORGANIC","ORGANIC SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","11 a 30 personas","AVENIDA","AGUASCALIENTES ORIENTE","CALLE","PASCUAL CORNEJO","CALLE","AGUSTÍN MEJÍA","CALLE","AGAVE",1014,NA,NA,NA,NA,NA,"COLONIA","EJIDO LAS CUMBRES",NA,NA,NA,20170,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2140","030",NA,NA,NA,"Fijo",21.90496759,-102.2703481,"OCTUBRE 2016"
"71",49746,"PHYTOS HORTICULTURA, S.A. DE C.V.","PHYTOS HORTICULTURA, S.A. DE C.V.",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","VIÑEDOS SANTA ELENA","CALLE","INDEPENCDENCIA","CALLE","VIÑEDOS SAN FELIPE","CALLE","VIÑEDOS SAN IGNACIO",118,NA,NA,NA,NA,NA,NA,"VIÑEDOS SAN MARCOS",NA,NA,NA,20908,"01","AGUASCALIENTES","005","Jesús María","0458","San Marcos (Central de Abastos) [Viñedos]","0035","002",NA,NA,NA,"Fijo",21.97239473,-102.29043311,"DICIEMBRE 2014"
"72",22812,"PITEADOS EL CABALLITO",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","GUADALUPE","CALLE","GENERAL GUADALUPE VICTORIA","CALLE","GOROSTIZA","CALLE","RIVERO Y GUTIÉRREZ",128,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,20000,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","0623","013",NA,NA,NA,"Fijo",21.88324241,-102.29889424,"JULIO 2010"
"73",8157,"PLAGARDÍN",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","AVENIDA","OJOCALIENTE","PROLONGACIÓN","ALAMEDA","CALLE","FUENTE DE DIANA","CALLE","ANDADOR CAMPOS ELÍSEOS",117,"A",NA,NA,NA,NA,"FRACCIONAMIENTO","FIDEL VELÁZQUEZ",NA,NA,NA,20199,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2583","016",NA,NA,NA,"Fijo",21.89116325,-102.2575437,"DICIEMBRE 2014"
"74",27377,"PRODUCTOS AGROPECUARIOS",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","REFORMA","CALLE","INDEPENDENCIA SUR","CALLE","EDMUNDO GÁMEZ OROZCO SUR","AVENIDA","20 DE NOVIEMBRE",0,"SN",NA,NA,NA,NA,"BARRIO","CARBONERAS",NA,NA,NA,20675,"01","AGUASCALIENTES","006","Pabellón de Arteaga","0001","Pabellón de Arteaga","0102","025","4659580192","DELIAVERDIN@HOTMAIL.COM",NA,"Fijo",22.14718761,-102.2725372,"JULIO 2010"
"75",18020,"PROMOTORES AGRÍCOLAS DE AGUASCALIENTES",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","CONVENCIÓN DE 1914 NORTE","CALLE","20 DE NOVIEMBRE","BOULEVARD","A ZACATECAS","CALLE","CELSO BERNAL",21,NA,NA,NA,NA,NA,"COLONIA","MORELOS",NA,NA,NA,20142,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","198A","056","4499120181",NA,NA,"Fijo",21.90102233,-102.29167097,"JULIO 2010"
"76",909,"PROMOTORES AGRICOLAS DE AGUASCALIENTES",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","BOULEVARD","RODOLFO LANDEROS GALLEGOS","CALLE","DEL PARQUE","CALLE","PROFESOR JOSÉ LANDEROS","CALLE","DONACIANO MARTÍNEZ",328,"A",NA,NA,NA,NA,"COLONIA","JOSÉ LANDEROS",NA,NA,NA,20800,"01","AGUASCALIENTES","003","Calvillo","0001","Calvillo","0168","032","4959560234",NA,NA,"Fijo",21.84729231,-102.70583361,"JULIO 2010"
"77",32276,"REFACCIONARIA AGRÍCOLA",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","DE LOS MAESTROS","PRIVADA","MORELOS","CALLE","MANUEL MÁRQUEZ STERLIG","TERRACERÍA","NINGUNO",101,"A",NA,NA,NA,NA,"COLONIA","VICENTE GUERRERO",NA,NA,NA,20286,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2225","019","4499788474","CINTHIA.CRAIZY@HOTMAIL.COM",NA,"Fijo",21.84664432,-102.32009481,"DICIEMBRE 2014"
"78",34669,"REFACCIONARIA AGRÍCOLA LOS ARCOS",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","CALLE","AQUILES SERDÁN","CALLE","PROFESOR EDMUNDO GÁMEZ OROZCO","CALLE","SAN FELIPE","CALLE","EJERCITO NACIONAL",0,"SN",NA,NA,NA,NA,"COLONIA","SAN PABLO",NA,NA,NA,20050,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","045A","017",NA,NA,NA,"Fijo",21.89439921,-102.30292331,"DICIEMBRE 2014"
"79",6281311,"REFACCIONES E IMPLEMENTOS HEREDIA SALAZAR SA DE CV","REFACCIONES E IMPLEMENTOS HEREDIA SALAZAR SA DE CV",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","CALLE","MUNICIPIO DE JESUS MARIA","CALLE","MUNICIPIO DE TEPEZALÁ","CALLE","MUNICIPIO DE COSÍO","CALLE","MUNICIPIO DE PABELLÓN DE ARTEAGA",103,NA,NA,NA,NA,NA,"PARQUE INDUSTRIAL","PARQUE INDUSTRIAL DEL VALLE DE AGUASCALIENTES","PARQUE INDUSTRIAL","PARQUE INDUSTRIAL DEL VALLE DE AGUASCALIENTES","103",20355,"01","AGUASCALIENTES","005","Jesús María","0367","Rila","0035","800",NA,NA,NA,"Fijo",21.96295798,-102.28511113,"JULIO 2010"
"80",17856,"RIEGO POS ASPERSIÓN DE AGUASCALIENTES",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","BOULEVARD","A ZACATECAS","PRIVADA","NINGUNO","CALLE","AGLAYA","CALLE","MINATITLÁN",537,NA,NA,NA,NA,NA,"FRACCIONAMIENTO","EL PLATEADO",NA,NA,NA,20137,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","198A","013","4499124618","AVEDO.ORG@HOTMAIL.COM",NA,"Fijo",21.90739498,-102.29248867,"MARZO 2011"
"81",15668,"RIEGOS Y REFACCIONES DE AGUASCALIENTES","RIEGOS Y REFACCIONES DE AGUASCALIENTES, S.A. DE C.V.",435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","11 a 30 personas","CALLE","A","CALLE","FRANCISCO DE PELANDA","CALLE","ALFONSO RAMÍREZ PAULIN","CALLE","NINGUNO",102,"B",NA,NA,NA,NA,"FRACCIONAMIENTO","ALIANZA FERROCARRILERA",NA,NA,NA,20159,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","1693","016","4499722698",NA,NA,"Semifijo",21.91178403,-102.28375331,"JULIO 2010"
"82",2258,"RYEL EQUIPOS DE ORDEÑO PARA GANADO",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","0 a 5 personas","AVENIDA","AGUASCALIENTES PONIENTE","CALLE","ANTIGUO CAMINO A SAN IGNACIO","CALLE","ESTAÑO","CALLE","PRIVADA RAFAEL",0,"SN",NA,NA,NA,NA,"FRACCIONAMIENTO","FUNDICIÓN",NA,NA,NA,20016,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","2009","025","4499120455",NA,NA,"Fijo",21.90022264,-102.31674553,"JULIO 2010"
"83",6281112,"SEMILLAS DEL PACIFICO SA DE CV","SEMILLAS DEL PACIFICO SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","BOULEVARD","A ZACATECAS","BOULEVARD","ÉBANO","CALLE","INDUSTRIA","CALLE","TROQUEL",117,NA,NA,NA,NA,NA,"HACIENDA","LAS HADAS",NA,NA,NA,20140,"01","AGUASCALIENTES","001","Aguascalientes","0001","Aguascalientes","198A","002",NA,NA,NA,"Fijo",21.90536788,-102.29223712,"JULIO 2010"
"84",47300,"SEMILLAS Y AGROQUIMICOS",NA,434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","0 a 5 personas","CALLE","DEL FERROCARRIL","CALLE","HACIENDA DE SANTIAGO","CALLE","EULALIO GUTIÉRREZ","CALLE","CONVENCIÓN REVOLUCIONARIA",0,"SN",NA,NA,NA,NA,"FRACCIONAMIENTO","HACIENDAS DE PABELLON",NA,NA,NA,20673,"01","AGUASCALIENTES","006","Pabellón de Arteaga","0001","Pabellón de Arteaga","0085","041","4659581132",NA,NA,"Fijo",22.15307384,-102.27578204,"DICIEMBRE 2014"
"85",49354,"SEMILLAS Y SERVICIOS TECNICOS, S.A. DE C.V.","SEMILLAS Y SERVICIOS TECNICOS SA DE CV",434111,"Comercio al por mayor de fertilizantes, plaguicidas y semillas para siembra","6 a 10 personas","AVENIDA","INDEPENDENCIA","CALLE","PASEOS DE PABELLÓN DE HIDALGO","AVENIDA","PASEOS DE AGUASCALIENTES","CALLE","PASEOS DE AMARILLAS",229,NA,NA,NA,NA,NA,"COLONIA","PASEOS DE AGUASCALIENTES",NA,NA,NA,20924,"01","AGUASCALIENTES","005","Jesús María","0427","Paseos de Aguascalientes","0459","003","4499129643","SEMILLAS_SERVICIOS@YAHOO.COM.MX",NA,"Fijo",21.96869927,-102.29327895,"DICIEMBRE 2014"
"86",26078,"SERVICIO AGRÍCOLA MARES",NA,435110,"Comercio al por mayor de maquinaria y equipo agropecuario, forestal y para la pesca","6 a 10 personas","CALLE","JOSEFA ORTIZ DE DOMÍNGUEZ","CALLE","BUGAMBILIAS","PRIVADA","ORQUÍDEA","PRIVADA","NINGUNO",5,NA,NA,NA,NA,NA,NA,"LA FLORIDA",NA,NA,NA,20900,"01","AGUASCALIENTES","005","Jesús María","0180","La Florida","0035","007","4499736533",NA,NA,"Fijo",21.9831701,-102.3063963,"JULIO 2010"
