"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta","tipo_comercio"
"193",4251579,"LIMUNUX PRODUCE, S. DE R.L. DE C.V.","LIMUNUX PRODUCE, S. DE R.L. DE C.V.",115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","OLIVO","CALLE","BENITO JUÁREZ","CALLE","20 DE NOVIEMBRE","CALLE","AQUILES SERDÁN",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,93400,"30","VERACRUZ DE IGNACIO DE LA LLAVE","124","Papantla","0001","Papantla de Olarte","0244","001",NA,NA,NA,"Fijo",20.448324,-97.32117118,"DICIEMBRE 2014","Otra"
"194",4233110,"MAQUILADORA DE CITICOS PABLO'S",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","JOBO","CALLE","ADOLFO LÓPEZ MATEOS","CALLE","NINGUNO","CALLE","EMILIANO ZAPATA (EL CANAL)",0,"SN",NA,NA,NA,NA,"COLONIA","SALTILLO",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","1137","017",NA,NA,NA,"Fijo",20.07993638,-97.02997625,"JULIO 2010","Otra"
"195",4260219,"MARGARITA´S LIMES",NA,115113,"Beneficio de productos agrícolas","11 a 30 personas","AVENIDA","LIBRAMIENTO MARTÍNEZ DE LA TORRE-TLAPACOYAN","CALLE","BENITO JUÁREZ","BOULEVARD","PATRICIO CHIRINOS CALERO",NA,"NINGUNO",812,NA,NA,NA,NA,NA,"COLONIA","LAS PALMAS",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","0552","007","2323245940","MARLIM@PRODIGY.COM.MX","WWW.MSLIMES.COM","Fijo",20.0691831,-97.07211835,"DICIEMBRE 2014","Otra"
"196",6463312,"NUVAGRO","NUVAGRO",115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","DOS","AVENIDA","FRAMBOYANES",NA,NA,NA,NA,0,"SN",NA,NA,NA,NA,"CIUDAD INDUSTRIAL","BRUNO PAGLIAI",NA,NA,NA,91697,"30","VERACRUZ DE IGNACIO DE LA LLAVE","193","Veracruz","0087","Valente Díaz","0824","011",NA,NA,NA,"Fijo",19.16244322,-96.24436307,"JULIO 2010","Otra"
"197",4244099,"PROCESADORA Y DISTRIBUIDORA DE CITRICOS MARROQUIN HERMANOS",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","EMILIANO ZAPATA","CALLE","FRANCISCO I. MADERO","CALLE","MELCHOR OCAMPO","CARRETERA","NACIONAL",0,"SN",NA,NA,NA,NA,"EJIDO","ESTERO DEL IDOLO",NA,NA,NA,92730,"30","VERACRUZ DE IGNACIO DE LA LLAVE","160","Álamo Temapache","0052","Estero del Ídolo","0359","017",NA,NA,NA,"Fijo",20.88626363,-97.66196123,"DICIEMBRE 2014","Procesamiento"
"198",4230392,"TOMAS ORTEGA SERRA",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","AVENIDA","LIBRAMIENTO MARTÍNEZ DE LA TORRE-TLAPACOYAN","CALLE","16 DE SEPTIEMBRE","CALLE","LLUVIA DE ORO","AVENIDA","XOCHICALCO",0,"SN",NA,NA,NA,NA,"COLONIA","MOCTEZUMA",NA,NA,NA,93600,"30","VERACRUZ DE IGNACIO DE LA LLAVE","102","Martínez de la Torre","0001","Martínez de la Torre","0232","034","2323245857",NA,NA,"Fijo",20.07657264,-97.05613757,"JULIO 2010","Otra"
"199",4282252,"TOSTDOR DE CAFÉ","EL CAFÉ",115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","ZAMORA","CALLE","AYUNTAMIENTO","CALLE","GUILLERMO PRIETO","AVENIDA","ZARAGOZA",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,91500,"30","VERACRUZ DE IGNACIO DE LA LLAVE","038","Coatepec","0001","Coatepec","0297","006",NA,NA,NA,"Fijo",19.46082852,-96.95308276,"DICIEMBRE 2014","Otra"
"200",4561397,"ELABORACIÓN DE HOJAS DE PLÁTANO",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","43","CALLE","18","CALLE","20","CALLE","41",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","001",NA,NA,NA,"Fijo",20.25639632,-89.34892006,"DICIEMBRE 2014","Otra"
"201",4561418,"URDIDO DE HAMACAS SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","18","CALLE","47","CALLE","45","CALLE","20",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0065","014",NA,NA,NA,"Fijo",20.25512418,-89.34887717,"DICIEMBRE 2014","Otra"
"202",4599571,"MAQUILADORA LA ESPERANZA",NA,115113,"Beneficio de productos agrícolas","6 a 10 personas","CALLE","NINGUNO","CALLE","FRANCISCO I. MADERO","CALLE","DEL FERROCARRIL","CALLE","NINGUNO",839,NA,NA,NA,NA,NA,"COLONIA","ESTACION VICTOR ROSALES",NA,NA,NA,98500,"32","ZACATECAS","005","Calera","0001","Víctor Rosales","0401","024",NA,NA,NA,"Fijo",22.95630205,-102.6877712,"DICIEMBRE 2014","Otra"
"203",4619904,"MEX PACK","MAQUILAS Y SERVICIOS ESPECIALIZADOS EN EMPAQUE S D, R.L. DE C.V.",115113,"Beneficio de productos agrícolas","31 a 50 personas","CALLE","NINGUNO","CALLE","TRÁNSITO SUR","CALLE","JUÁREZ SUR","CALLE","FRANCISCO I. MADERO ORIENTE",103,NA,NA,"SEGUNDO PISO",92,NA,"COLONIA","CENTRO","MERCADO PÚBLICO","MERCADO MUNICIPAL DE CALERA","102",98500,"32","ZACATECAS","005","Calera","0001","Víctor Rosales","037A","013",NA,NA,NA,"Fijo",22.94861725,-102.70093084,"DICIEMBRE 2014","Otra"
"204",79906,"AERO FUMIGACIONES MULLER",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas","AVENIDA","TORONTO NORTE",NA,"NINGUNO","CALLE","NINGUNO",NA,"NINGUNO",408,NA,NA,NA,NA,NA,"FRACCIONAMIENTO","CAMPESTRE",NA,NA,NA,21380,"02","BAJA CALIFORNIA","002","Mexicali","0001","Mexicali","3225","043","6865636074",NA,NA,"Fijo",32.57403584,-115.4323267,"DICIEMBRE 2014","Fumigacion"
"205",6704587,"AEROAGRICOLA Y TECNOLOGÍA ESPECIALIZADA, S.A. DE C.V.","AEROAGRICOLA Y TECNOLOGÍA ESPECIALIZADA, S.A. DE C.V.",115111,"Servicios de fumigación agrícola","0 a 5 personas","CARRETERA","CARRETERA CAMPECHE-CHAMPOTON","CARRETERA","ENTRADA A PORVENIR CAMINO A LA JOYA","OTRA (ESPECIFICAR)","NINGUNO","OTRA (ESPECIFICAR)","NINGUNO",0,"SN",NA,NA,0,NA,"OTRO (ESPECIFICAR)","AEROAGRICOLA Y TECNOLOGÍA ESPECIALIZADA SA DE CV",NA,NA,NA,24401,"04","CAMPECHE","004","Champotón","0016","La Joya","1063","018",NA,NA,NA,"Fijo",19.47902557,-90.66926019,"ENERO 2016","Fumigacion"
"206",345052,"OFICINA FEPSA","FUMIGACIÓN ESPECIALIZADA DEL PUERTO, S.A. DE C.V.",115111,"Servicios de fumigación agrícola","6 a 10 personas","CALLE","SIERRA DE GUADALUPE","CALLE","NINGUNO","AVENIDA","DEL TRABAJO","CALLE","SIERRA DE GUADALUPE",0,"SN",NA,NA,NA,NA,"COLONIA","INDECO TAPEIXTLES",NA,NA,NA,28239,"06","COLIMA","007","Manzanillo","0001","Manzanillo","0691","001","3143326670",NA,NA,"Fijo",19.083571,-104.28061677,"DICIEMBRE 2014","Fumigacion"
"207",522536,"ARIC SERVICIOS AGRICOLAS BANANEROS DE TAPACHULA DE RL","ASOCIACIÓN RURAL DE INTERES COLECTIVO SERVICIOS AGRICOLAS BANANEROS DE TAPACHULA",115111,"Servicios de fumigación agrícola","6 a 10 personas","AVENIDA","SEGUNDA SUR","CALLE","DÉCIMA PONIENTE","CALLE","DUODECIMA PONIENTE","AVENIDA","CUARTA SUR",115,"A",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,30700,"07","CHIAPAS","089","Tapachula","0001","Tapachula de Córdova y Ordóñez","0155","009","9626252313","SERAGRI83@HOTMAIL.COM",NA,"Fijo",14.90061583,-92.26831211,"JULIO 2010","Fumigacion"
"208",599790,"FUMIGACIÓN AEREA",NA,115111,"Servicios de fumigación agrícola","6 a 10 personas","CARRETERA","DELICIAS-EL MILAGRO","CALLE","EMILIANO ZAPATA","CALLE","EUGENIO ZAPATA","CALLE","ALONDRA",0,"SN",NA,NA,NA,NA,"FRACCIONAMIENTO","FLAMINGO",NA,NA,NA,33029,"08","CHIHUAHUA","021","Delicias","0001","Delicias","0261","008","6394722504",NA,NA,"Fijo",28.20869667,-105.44906931,"JULIO 2010","Fumigacion"
"209",586451,"JUNTA DE SANIDAD VEGETAL DE CAMRGO CHIHUAHUA",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas","CALLE","GUILLERMO PRIETO","CALLE","IGNACIO CAMARGO","BOULEVARD","CENTENARIO","CALLE","FELIPE ÁNGELES",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,33700,"08","CHIHUAHUA","011","Camargo","0001","Santa Rosalía de Camargo","1475","030",NA,NA,NA,"Fijo",27.69016822,-105.17119258,"DICIEMBRE 2014","Fumigacion"
"210",1355866,"CONCERCOP","CONCERCOP DE MEXICO, S.A. DE C.V.",115111,"Servicios de fumigación agrícola","0 a 5 personas","CALLE","JACARANDAS","CALLE","NOGAL","CALLE","PUERTA DE ORO DEL BAJÍO","CALLE","PASEO DEL BAJÍO",125,NA,NA,NA,NA,NA,"COLONIA","JARDINES DE CELAYA",NA,NA,NA,NA,"11","GUANAJUATO","007","Celaya","0001","Celaya","025A","013","4611755100","CONSERCO_2011@HOTMAIL.COM",NA,"Fijo",20.51732361,-100.7933729,"JULIO 2010","Fumigacion"
"211",1211581,"FUMIGACIONES FUROCE, S.A. DE C.V.","FUMIGACIONES RODRÍGUEZ CENTENO FUROCE, S.A. DE C.V.",115111,"Servicios de fumigación agrícola","11 a 30 personas","BOULEVARD","MANUEL GÓMEZ MORÍN","CALLE","MARGARITA DEL VALLE","CALLE","CLAVEL","PRIVADA","LAS ROSAS",4221,NA,NA,NA,NA,NA,"COLONIA","LAS HERAS SEGUNDA SECCIÓN",NA,NA,NA,36640,"11","GUANAJUATO","017","Irapuato","0001","Irapuato","0788","043","4626263286",NA,NA,"Fijo",20.69068216,-101.37722763,"DICIEMBRE 2014","Fumigacion"
"212",1405904,"SERVICIO DE CONTROL DE PLAGAS SERVIPCOP",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas","CALLE","LOS COCOS","CALLE","HIGOS","CALLE","PASEO DEL PALMAR","CALLE","LOS GUAYABOS",0,"SN",NA,NA,7,NA,"COLONIA","CENTRO",NA,NA,NA,40880,"12","GUERRERO","038","Zihuatanejo de Azueta","0001","Zihuatanejo","0617","007","7551254636",NA,NA,"Fijo",17.64216857,-101.55283042,"DICIEMBRE 2014","Fumigacion"
"213",1966172,"PLAG OUT MEXICANA, S.A. DE C.V.","PLAG OUT MEXICANA, S.A. DE C.V.",115111,"Servicios de fumigación agrícola","6 a 10 personas","CALLE","PRESA RÍO MAYO","CALLE","PRESA FALCÓN","CALLE","JESÚS MORENO JIMÉNEZ","CALLE","PRESA FALCÓN",10,NA,NA,NA,NA,NA,"COLONIA","RECURSOS HIDRAULICOS",NA,NA,NA,54913,"15","MÉXICO","109","Tultitlán","0003","Buenavista","0031","049","53935037",NA,"WWW.PLAG 0UT.COM","Fijo",19.62151785,-99.1758683,"DICIEMBRE 2014","Fumigacion"
"214",2727451,"AGRONITRO FUMIGACIONES",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas","CALLE","JOSÉ MARÍA MORELOS","CALLE","JUSTO MENDOZA","AVENIDA","5 DE MAYO","PRIVADA","NICOLÁS BRAVO",88,NA,NA,NA,NA,NA,"BARRIO","DE SAN FRANCISCO",NA,NA,NA,60050,"16","MICHOACÁN DE OCAMPO","102","Uruapan","0001","Uruapan","0317","021","4525235425","FUMIGACIONES.AGRONITRO@LIVE.COM.MX",NA,"Fijo",19.4180514,-102.05765424,"JULIO 2010","Fumigacion"
"215",2671075,"IMPARTICIÓN DE JUSTICIA Y MANTENIMIENTO DE LA SEGURIDAD Y EL ORDEN PÚBLICO",NA,115111,"Servicios de fumigación agrícola","11 a 30 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CARRETERA","LÁZARO CÁRDENAS - PLAYA AZUL",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,60920,"16","MICHOACÁN DE OCAMPO","052","Lázaro Cárdenas","0127","La Mira","1646","035","7535350719","JLSV.LAZAROCARDENAS@CESAVEMICH.ORG.MX",NA,"Fijo",18.03469051,-102.32849897,"DICIEMBRE 2014","Fumigacion"
"216",2661325,"JUNTA LOCAL DE SANIDAD VEGETAL DEL MUNICIPIO DE NUEVO URECHO","JUNTA LOCAL DE SANIDAD VEGETAL DEL MUNICIPIO DE NUEVO URECHO",115111,"Servicios de fumigación agrícola","6 a 10 personas","PRIVADA","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","C. LÁZARO CÁRDENAS",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,61750,"16","MICHOACÁN DE OCAMPO","059","Nuevo Urecho","0001","Nuevo Urecho","0070","018",NA,NA,NA,"Fijo",19.16687818,-101.87020011,"DICIEMBRE 2014","Fumigacion"
"217",2666405,"OFICINA DE SANIDAD VEGETAL",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas","AVENIDA","JOSÉ MARÍA MORELOS Y PAVÓN NORTE","CALLE","INVIERNO","CALLE","NINGUNO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","EL RODEO",NA,NA,NA,60500,"16","MICHOACÁN DE OCAMPO","012","Buenavista","0001","Buenavista Tomatlán","0394","007",NA,NA,NA,"Fijo",19.22248461,-102.58803327,"DICIEMBRE 2014","Fumigacion"
"218",6267397,"SANIDAD VEGETAL","JUNTA LOCAL DE SANIDAD VEGETAL DEL MUNICIPIO DE PERIBAN DEL ESTADO DE MICHOACAN",115111,"Servicios de fumigación agrícola","51 a 100 personas",NA,"NINGUNO",NA,"PERIBÁN-BUENAVISTA",NA,"NINGUNO","CALLE","ANÁHUAC SUR",NA,"SN",NA,NA,NA,NA,"COLONIA","NINGUNO",NA,NA,NA,60440,"16","MICHOACÁN DE OCAMPO","068","Peribán","0001","Peribán de Ramos","0065","003",NA,NA,NA,"Fijo",19.51475217,-102.42176369,"JULIO 2010","Fumigacion"
"219",6499984,"AEROFUMIGACIONES DEL VALLE",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas","CARRETERA","LOCALIDAD 800",NA,"NINGUNO","OTRA (ESPECIFICAR)","NINGUNO","OTRA (ESPECIFICAR)","NINGUNO",0,"SN",NA,NA,NA,NA,"UNIDAD","AEROFUMIGACIONES DEL VALLE",NA,NA,NA,63517,"18","NAYARIT","004","Compostela","0375","Juan Díaz","0141","800",NA,NA,NA,"Fijo",21.18919069,-105.14599287,"ENERO 2016","Fumigacion"
"220",6444675,"BUGSOFF","BUGSOFF",115111,"Servicios de fumigación agrícola","0 a 5 personas","CALLE","MODESTO ARREOLA","CALLE","MIGUEL NIETO","CALLE","RAMÓN CORONA",NA,"NINGUNO",1527,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,64000,"19","NUEVO LEÓN","039","Monterrey","0001","Monterrey","1667","021","8183409596",NA,NA,"Fijo",25.67690138,-100.32830411,"JULIO 2010","Fumigacion"
"221",3808125,"AERODROMO LA PERLA",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas",NA,NA,NA,"LA COSTERA",NA,"NINGUNO",NA,"NINGUNO",0,"SN",NA,NA,NA,NA,NA,"SAN LORETO",NA,NA,NA,80374,"25","SINALOA","018","Navolato","0564","Campo San Loreto","0560","800",NA,NA,NA,"Fijo",24.721245,-107.54299834,"DICIEMBRE 2014","Fumigacion"
"222",3808124,"AERODROMO LAS ILUSIONES",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas",NA,NA,"CALLE","NINGUNO","CALLE","NINGUNO",NA,"NINGUNO",0,"SN",NA,NA,NA,NA,NA,"LAS ILUSIONES",NA,NA,NA,80374,"25","SINALOA","018","Navolato","0489","Las Ilusiones [Pista]","0560","800",NA,NA,NA,"Fijo",24.72625917,-107.54280555,"DICIEMBRE 2014","Fumigacion"
"223",3846765,"AERÓDROMO MORRIS",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas",NA,NA,NA,"NINGUNO","CARRETERA","A EL DORADO",NA,"A EL DORADO",0,"SN",NA,NA,NA,NA,"RANCHO","AERÓDROMO MORRIS",NA,NA,NA,80430,"25","SINALOA","006","Culiacán","1853","Aeródromo Morris","266A","800",NA,NA,NA,"Fijo",24.60788666,-107.44508222,"DICIEMBRE 2014","Fumigacion"
"224",3807295,"PISTA AEROMAR",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas",NA,NA,NA,"TIERRAS",NA,"CANAL",NA,"TIERRAS",0,"SN",NA,NA,NA,NA,"PARAJE","AEROMAR",NA,NA,NA,80349,"25","SINALOA","018","Navolato","0549","Aeromar","0490","800",NA,NA,NA,"Fijo",24.75886722,-107.65232055,"DICIEMBRE 2014","Fumigacion"
"225",3799948,"PISTA CONCHERO",NA,115111,"Servicios de fumigación agrícola","6 a 10 personas",NA,NA,"CAMINO","NINGUNO","CAMINO","NINGUNO","CAMINO","NINGUNO",0,"SN",NA,NA,NA,NA,NA,"PISTA CONCHERO",NA,NA,NA,81065,"25","SINALOA","001","Ahome","1112","Ninguno","1561","800",NA,NA,NA,"Fijo",25.77809106,-108.85358082,"DICIEMBRE 2014","Fumigacion"
"226",3800490,"PISTA MORGAN",NA,115111,"Servicios de fumigación agrícola","6 a 10 personas",NA,NA,NA,"NINGUNO",NA,"NINGUNO",NA,"NINGUNO",0,"SN",NA,NA,NA,NA,"CORREDOR INDUSTRIAL","DREN CERO PISTA AÉREA",NA,NA,NA,NA,"25","SINALOA","011","Guasave","0035","Adolfo Ruiz Cortines","0184","051",NA,NA,NA,"Fijo",25.71622191,-108.72810565,"DICIEMBRE 2014","Fumigacion"
"227",6722166,"ACUÍCOLA CALIFUS","ACUÍCOLA CALIFUS, S.A. DE C.V.",115111,"Servicios de fumigación agrícola","31 a 50 personas","CALLE","7","CALLE","1500","CALLE","1600","OTRA (ESPECIFICAR)","NINGUNO",0,"SN",NA,NA,NA,NA,"GRANJA","ACUÍCOLA CALIFUS",NA,NA,NA,85207,"26","SONORA","018","Cajeme","3087","Acuícola Santa Inés","1794","800","016444147111","ACUICOLACALIFU@HOTMAIL.COM",NA,"Fijo",27.14539089,-110.0841385,"ENERO 2016","Fumigacion"
"228",3925337,"AEREO FUMIGACIONES QUINTANA",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas","AVENIDA","FRATERNIDAD","CALLE","VENUSTIANO CARRANZA","CALLE","FRANCISCO VILLA","AVENIDA","CINCO DE FEBRERO",444,NA,NA,NA,NA,NA,"COLONIA","VILLA JUAREZ",NA,NA,NA,85294,"26","SONORA","071","Benito Juárez","0001","Villa Juárez","0079","003",NA,NA,NA,"Fijo",27.12981106,-109.82832684,"DICIEMBRE 2014","Fumigacion"
"229",3928422,"ASISTENCIA TÉCNICA DE GRANOS, S.A. DE C.V.","ASISTENCIA TÉCNICA DE GRANOS, S.A. DE C.V.",115111,"Servicios de fumigación agrícola","6 a 10 personas","CALLE","LAS PALMAS","AVENIDA","PEÑASCO","BOULEVARD","SOLIDARIDAD","CALLE","CORCEGA",1360,NA,NA,NA,20,NA,"COLONIA","PROYECTO RÍO SONORA","CENTRO O PLAZA COMERCIAL","LAS PALMAS","20",83000,"26","SONORA","030","Hermosillo","0001","Hermosillo","2710","035","6622506426","ATGCONTROLDEPLAGAS@HOTMAIL.COM",NA,"Fijo",29.06809519,-110.97088197,"DICIEMBRE 2014","Fumigacion"
"230",6220649,"COMBAT CONTROL DE PLAGAS",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas","CALLE","REVOLUCIÓN",NA,"EVERARDO MONROY",NA,"GASTÓN MADRID","CALLE","HERIBERTO AJA",73,NA,NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,83000,"26","SONORA","030","Hermosillo","0001","Hermosillo","2087","025","66662250344",NA,NA,"Fijo",29.08694201,-110.94957488,"DICIEMBRE 2014","Fumigacion"
"231",3892068,"FUMIGACIONES AEREAS BUENTELLO, S.C.","FUMIGACIONES AEREAS BUENTELLO, S.C.",115111,"Servicios de fumigación agrícola","6 a 10 personas","CALLE","ÁLVARO OBREGÓN (C. 5)",NA,"NINGUNO",NA,"NINGUNO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"RANCHERÍA","LAS FLORES",NA,NA,NA,83600,"26","SONORA","017","Caborca","0001","Heroica Caborca","3238","004","6375960329","SERVICIOSAEREOS@HOTMAIL.COM",NA,"Fijo",30.69911033,-112.23246707,"DICIEMBRE 2014","Fumigacion"
"232",3886217,"FUMIGACIONES AEREAS VALENZUELA",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas","AVENIDA","PRESA DE LA ANGOSTURA","CALLE","CONSTITUCIÓN","CALLE","PLAN DE GUADALUPE","CALLE","INDEPENDENCIA",0,"SN",NA,NA,NA,NA,"COLONIA","VILLA JUAREZ",NA,NA,NA,85294,"26","SONORA","071","Benito Juárez","0001","Villa Juárez","0045","033",NA,NA,NA,"Fijo",27.13127024,-109.84584244,"JULIO 2010","Fumigacion"
"233",6221278,"FUMIGACIONES NAVA",NA,115111,"Servicios de fumigación agrícola","6 a 10 personas","CALLE","TIBURCIO OTERO",NA,"ANTONIO ROSALES",NA,"FRANCISCO JAVIER MINA","AVENIDA","GENERAL IGNACIO PESQUEIRA",403,NA,NA,NA,NA,NA,"COLONIA","REFORMA",NA,NA,NA,85830,"26","SONORA","042","Navojoa","0001","Navojoa","0518","009",NA,NA,NA,"Fijo",27.08558426,-109.44423803,"JULIO 2010","Fumigacion"
"234",4076871,"AGROQUÍMICA DEL NORTE",NA,115111,"Servicios de fumigación agrícola","0 a 5 personas","CALLE","MANUEL CASTAÑEDA","CALLE","LEANDRO VALLE","AVENIDA","JESÚS CARRANZA","CALLE","WASHINGTON",2116,NA,NA,NA,NA,NA,"COLONIA","FERROCARRIL",NA,NA,NA,88050,"28","TAMAULIPAS","027","Nuevo Laredo","0001","Nuevo Laredo","1275","018","8677146446",NA,NA,"Fijo",27.48342265,-99.50221133,"DICIEMBRE 2014","Fumigacion"
"235",4076275,"FUMIGACIONES SAN MOL, S.A. DE C.V.","FUMIGACIONES SAN MOL, S.A. DE C.V.",115111,"Servicios de fumigación agrícola","0 a 5 personas","CALLE","FRANCISCO I. MADERO","CALLE","IGNACIO ALLENDE","CALLE","JOSÉ MARÍA MORELOS","CALLE","HÉROES DE INDEPENDENCIA",3306,"4",NA,NA,NA,NA,"SECTOR","CENTRO",NA,NA,NA,88000,"28","TAMAULIPAS","027","Nuevo Laredo","0001","Nuevo Laredo","0296","029","8677137220",NA,NA,"Fijo",27.48766649,-99.50995145,"DICIEMBRE 2014","Fumigacion"
"236",6757000,"PROVEESA AGRO SA DE CV","PROVEESA AGRO SA DE CV",115111,"Servicios de fumigación agrícola","6 a 10 personas","CALLE","RIVA PALACIO","CALLE","SIMÓN BOLÍVAR","CALLE","WASHINGTON","CALLE","ALDAMA",1735,NA,NA,NA,NA,NA,"COLONIA","JUÁREZ",NA,NA,NA,88209,"28","TAMAULIPAS","027","Nuevo Laredo","0001","Nuevo Laredo","039A","028",NA,NA,NA,"Fijo",27.48418869,-99.51413858,"OCTUBRE 2016","Fumigacion"
