"","id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta","tipo_comercio"
"212",4561568,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","2","CALLE","29","CALLE","NINGUNO","CALLE","2-A",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","021",NA,NA,NA,"Fijo",20.25964747,-89.33835339,"DICIEMBRE 2014","V.A."
"213",4561775,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","6","CALLE","27","CALLE","25","CALLE","4",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","001",NA,NA,NA,"Fijo",20.26358721,-89.34062474,"DICIEMBRE 2014","V.A."
"214",4561721,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","8","CALLE","17","CALLE","15","CALLE","12",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","004",NA,NA,NA,"Fijo",20.26832094,-89.34083235,"DICIEMBRE 2014","V.A."
"215",4561722,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","8","CALLE","17","CALLE","15","CALLE","12",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","004",NA,NA,NA,"Fijo",20.26736598,-89.3409583,"DICIEMBRE 2014","V.A."
"216",4561724,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","12","CALLE","15","CALLE","17","CALLE","8",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","004",NA,NA,NA,"Fijo",20.26945634,-89.34186474,"DICIEMBRE 2014","V.A."
"217",4561728,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","17","CALLE","NINGUNO","CALLE","8","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","001",NA,NA,NA,"Fijo",20.27043547,-89.34014508,"DICIEMBRE 2014","V.A."
"218",4561729,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","17","CALLE","NINGUNO","CALLE","8","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","001",NA,NA,NA,"Fijo",20.27044824,-89.34010809,"DICIEMBRE 2014","V.A."
"219",4561730,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","17","CALLE","NINGUNO","CALLE","8","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","001",NA,NA,NA,"Fijo",20.27048059,-89.34001436,"DICIEMBRE 2014","V.A."
"220",4561737,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","2","CALLE","23","CALLE","21","CALLE","8",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","017",NA,NA,NA,"Fijo",20.2660347,-89.33780515,"DICIEMBRE 2014","V.A."
"221",4561741,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","23","PRIVADA","NINGUNO","CALLE","2","CALLE","21",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","017",NA,NA,NA,"Fijo",20.26509784,-89.33919224,"DICIEMBRE 2014","V.A."
"222",4561746,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","8","CALLE","23","CALLE","19","CALLE","2",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","017",NA,NA,NA,"Fijo",20.26659811,-89.34100341,"DICIEMBRE 2014","V.A."
"223",4561747,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","8","CALLE","23","CALLE","19","CALLE","2",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","017",NA,NA,NA,"Fijo",20.26661761,-89.34100034,"DICIEMBRE 2014","V.A."
"224",4561755,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","2","CALLE","25","CALLE","23","CALLE","6",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","009",NA,NA,NA,"Fijo",20.26421253,-89.33813071,"DICIEMBRE 2014","V.A."
"225",4561756,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","25","CALLE","6","CALLE","NINGUNO","CALLE","23",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","009",NA,NA,NA,"Fijo",20.26416,-89.33911778,"DICIEMBRE 2014","V.A."
"226",4561758,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","23","CALLE","2",NA,"NINGUNO","PRIVADA","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0192","002",NA,NA,NA,"Fijo",20.26490537,-89.33733797,"DICIEMBRE 2014","V.A."
"227",4561759,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","23","CALLE","NINGUNO","CALLE","17","CALLE","25",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0188","001",NA,NA,NA,"Fijo",20.264627,-89.33693873,"DICIEMBRE 2014","V.A."
"228",4501173,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","14","CALLE","23","CALLE","25","CALLE","12",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","001",NA,NA,NA,"Fijo",20.26549506,-89.34437859,"JULIO 2010","V.A."
"229",4501184,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","12","CALLE","25","CALLE","27","CALLE","10",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","003",NA,NA,NA,"Fijo",20.26458915,-89.34323234,"JULIO 2010","V.A."
"230",4501138,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","21","CALLE","10","CALLE","12","CALLE","23",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","009",NA,NA,NA,"Fijo",20.26613016,-89.34264669,"JULIO 2010","V.A."
"231",4501145,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","21","CALLE","8","CALLE","10","CALLE","23",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","010",NA,NA,NA,"Fijo",20.26599457,-89.34165926,"JULIO 2010","V.A."
"232",4501153,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","12","CALLE","23","CALLE","21","CALLE","14",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","008",NA,NA,NA,"Fijo",20.26604848,-89.34285182,"JULIO 2010","V.A."
"233",4501154,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","23","CALLE","14","CALLE","12","CALLE","21",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","008",NA,NA,NA,"Fijo",20.26557926,-89.34323759,"JULIO 2010","V.A."
"234",4501158,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","21","CALLE","14","CALLE","16","CALLE","23",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","007",NA,NA,NA,"Fijo",20.26639098,-89.34451532,"JULIO 2010","V.A."
"235",4501169,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","12","CALLE","25","CALLE","23","CALLE","14",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","001",NA,NA,NA,"Fijo",20.26512798,-89.34314425,"JULIO 2010","V.A."
"236",4501170,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","12","CALLE","25","CALLE","23","CALLE","14",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","001",NA,NA,NA,"Fijo",20.2649596,-89.34319874,"JULIO 2010","V.A."
"237",4501248,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","19","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","17",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","002",NA,NA,NA,"Fijo",20.26743674,-89.33813837,"JULIO 2010","V.A."
"238",4501249,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","19","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","002",NA,NA,NA,"Fijo",20.26745626,-89.33831359,"JULIO 2010","V.A."
"239",4501250,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","NINGUNO","CALLE","17","CALLE","19","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","002",NA,NA,NA,"Fijo",20.26926983,-89.3394731,"JULIO 2010","V.A."
"240",4501252,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","PRIVADA","NINGUNO","CALLE","23",NA,"NINGUNO","CALLE","2",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0192","002",NA,NA,NA,"Fijo",20.26500411,-89.33687162,"JULIO 2010","V.A."
"241",4501263,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","19","CALLE","8","CALLE","NINGUNO","CALLE","21",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","017",NA,NA,NA,"Fijo",20.26739174,-89.340444,"JULIO 2010","V.A."
"242",4501264,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","19","CALLE","8","CALLE","NINGUNO","CALLE","21",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","017",NA,NA,NA,"Fijo",20.26736381,-89.34029373,"JULIO 2010","V.A."
"243",4501265,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","23","PRIVADA","NINGUNO","CALLE","2","CALLE","21",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","017",NA,NA,NA,"Fijo",20.26509622,-89.33906916,"JULIO 2010","V.A."
"244",4501269,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","23","PRIVADA","NINGUNO","CALLE","8","CALLE","21",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","017",NA,NA,NA,"Fijo",20.26518531,-89.34007414,"JULIO 2010","V.A."
"245",4501273,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","8","CALLE","23","CALLE","19","CALLE","2",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","017",NA,NA,NA,"Fijo",20.26705253,-89.34093492,"JULIO 2010","V.A."
"246",4501274,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","19","CALLE","2","CALLE","NINGUNO","CALLE","21",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","018",NA,NA,NA,"Fijo",20.26747797,-89.33931392,"JULIO 2010","V.A."
"247",4501278,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","2","CALLE","21","CALLE","19","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","018",NA,NA,NA,"Fijo",20.26689069,-89.33745087,"JULIO 2010","V.A."
"248",4501280,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","21","CALLE","NINGUNO","CALLE","2","CALLE","19",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","018",NA,NA,NA,"Fijo",20.26631641,-89.33784876,"JULIO 2010","V.A."
"249",4501281,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","21","CALLE","NINGUNO","CALLE","2","CALLE","19",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","018",NA,NA,NA,"Fijo",20.26636103,-89.33856537,"JULIO 2010","V.A."
"250",4501285,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","8","CALLE","23","CALLE","25","CALLE","23",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","008",NA,NA,NA,"Fijo",20.26470438,-89.34130048,"JULIO 2010","V.A."
"251",4501288,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","23","CALLE","6","CALLE","2","CALLE","25",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","009",NA,NA,NA,"Fijo",20.26506897,-89.33963264,"JULIO 2010","V.A."
"252",4501295,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","6","CALLE","23","CALLE","25","CALLE","2",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","009",NA,NA,NA,"Fijo",20.26488665,-89.34050102,"JULIO 2010","V.A."
"253",4501308,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","6","CALLE","27","CALLE","25","CALLE","4",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","001",NA,NA,NA,"Fijo",20.26388912,-89.34059709,"JULIO 2010","V.A."
"254",4501309,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","25","CALLE","4","CALLE","6","CALLE","27",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","001",NA,NA,NA,"Fijo",20.26412801,-89.33922187,"JULIO 2010","V.A."
"255",4501310,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","8","CALLE","25","CALLE","27","CALLE","6",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","007",NA,NA,NA,"Fijo",20.26446722,-89.34133281,"JULIO 2010","V.A."
"256",4501311,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","27","CALLE","8","CALLE","6","CALLE","25",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","007",NA,NA,NA,"Fijo",20.26367439,-89.34103512,"JULIO 2010","V.A."
"257",4501237,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","12","CALLE","15","CALLE","17","CALLE","16-A",0,"SN",NA,NA,NA,NA,"COLONIA","SAN FRANCISCO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","005",NA,NA,NA,"Fijo",20.26894558,-89.3419062,"JULIO 2010","V.A."
"258",4501239,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","8","CALLE","17","CALLE","15","CALLE","12",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","004",NA,NA,NA,"Fijo",20.27017078,-89.3405383,"JULIO 2010","V.A."
"259",4501240,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","8","CALLE","17","CALLE","15","CALLE","12",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","004",NA,NA,NA,"Fijo",20.26846128,-89.34081247,"JULIO 2010","V.A."
"260",4501247,"TOSTADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","8","CALLE","NINGUNO","CALLE","19","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0173","003",NA,NA,NA,"Fijo",20.26868514,-89.34071213,"JULIO 2010","V.A."
"261",4501224,"TOSTADO DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","14","CALLE","37","CALLE","35","CALLE","16",0,"SN",NA,NA,NA,NA,"COLONIA","HIDALGO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","031",NA,NA,NA,"Fijo",20.25954439,-89.34503021,"JULIO 2010","V.A."
"262",4561581,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","27","CALLE","4","CALLE","6","CALLE","29",0,"SN",NA,NA,NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0169","004",NA,NA,NA,"Fijo",20.26278679,-89.34006636,"DICIEMBRE 2014","Empacadora"
"263",4561598,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","29","CALLE","16","CALLE","14","CALLE","28",0,"SN",NA,"27",NA,NA,"COLONIA","BENITO JUÁREZ",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0154","016",NA,NA,NA,"Fijo",20.26374482,-89.34538454,"DICIEMBRE 2014","Empacadora"
"264",4561829,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","29","CALLE","32","CALLE","34","CALLE","31",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0135","012",NA,NA,NA,"Fijo",20.26711992,-89.35407007,"DICIEMBRE 2014","Empacadora"
"265",4561972,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","29","CALLE","26","CALLE","24","CALLE","NINGUNO",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","010",NA,NA,NA,"Fijo",20.26427469,-89.34952022,"DICIEMBRE 2014","Empacadora"
"266",4561976,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","28","CALLE","31","CALLE","27","CALLE","26",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","012",NA,NA,NA,"Fijo",20.26538051,-89.35149926,"DICIEMBRE 2014","Empacadora"
"267",4561985,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","24","CALLE","23","CALLE","21","CALLE","26",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","006",NA,NA,NA,"Fijo",20.26648623,-89.3486447,"DICIEMBRE 2014","Empacadora"
"268",4561986,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","23","CALLE","27","CALLE","26","CALLE","27",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","002",NA,NA,NA,"Fijo",20.2665386,-89.35032688,"DICIEMBRE 2014","Empacadora"
"269",4561994,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","23","CALLE","28","CALLE","26","CALLE","21",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","001",NA,NA,NA,"Fijo",20.26659376,-89.35037795,"DICIEMBRE 2014","Empacadora"
"270",4500485,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","15","CALLE","18","CALLE","16","CALLE","16",0,"SN",NA,NA,NA,NA,"COLONIA","CENTRO",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","0116","024",NA,NA,NA,"Fijo",20.26877545,-89.34553861,"JULIO 2010","Empacadora"
"271",4500499,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","28","CALLE","21","CALLE","17","CALLE","30",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","015",NA,NA,NA,"Fijo",20.26853368,-89.35050004,"JULIO 2010","Empacadora"
"272",4500502,"TOSTADO Y EMPAQUETADO DE HOJAS DE PLÁTANO SIN NOMBRE",NA,115113,"Beneficio de productos agrícolas","0 a 5 personas","CALLE","21","CALLE","30","CALLE","28","CALLE","17",0,"SN",NA,NA,NA,NA,"COLONIA","20 DE NOVIEMBRE",NA,NA,NA,97990,"31","YUCATÁN","003","Akil","0001","Akil","014A","015",NA,NA,NA,"Fijo",20.26745877,-89.35161644,"JULIO 2010","Empacadora"
